,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
216,32,3,0,643,0,0,10,287,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
217,35,2,0,5535,0,0,8,0,15,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
218,30,3,0,849,0,0,8,81,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
219,34,2,0,354,1,0,5,308,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
220,39,3,0,373,0,0,8,148,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
221,34,2,0,259,0,0,8,316,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
222,49,1,0,4140,0,0,7,205,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
223,57,2,0,4664,0,0,11,22,4,114,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
224,29,1,0,715,1,0,5,170,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
225,51,2,0,924,1,0,6,215,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
226,37,0,0,622,1,0,5,175,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
227,54,2,0,479,0,0,8,222,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
228,49,0,0,0,0,0,11,99,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
229,34,3,0,5334,0,0,8,385,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
230,39,1,0,267,0,0,11,322,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
231,54,3,0,345,0,0,8,183,6,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
232,35,2,0,240,1,1,5,161,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
233,31,3,0,156,0,0,8,657,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
234,36,3,0,4644,0,0,8,29,12,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
235,54,3,0,0,0,0,8,282,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
236,45,2,0,736,0,0,6,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
237,31,3,0,44,0,0,5,95,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
238,42,2,0,4791,1,0,5,88,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
239,35,2,0,287,1,0,2,115,3,245,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
240,42,2,0,429,1,0,5,110,1,370,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
241,24,2,0,1857,1,0,5,473,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
242,47,3,0,10399,1,0,5,59,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
243,28,2,0,909,0,1,7,532,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
244,44,2,0,366,0,1,8,212,12,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
245,31,3,0,3142,1,0,7,164,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
246,62,2,0,816,0,0,9,28,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
247,47,2,0,7985,1,0,5,347,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
248,58,3,0,584,1,0,8,124,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
249,31,2,0,1015,0,0,1,100,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
250,48,2,0,5078,1,0,5,139,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
251,33,2,0,671,0,0,8,45,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
252,37,3,0,1116,0,0,6,184,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
253,37,0,0,603,1,0,5,773,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
254,43,3,0,9,1,0,5,142,3,358,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
255,38,2,0,273,1,0,5,314,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
256,39,1,0,-106,1,1,5,1114,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
257,56,1,0,409,1,0,7,176,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
258,51,2,0,4920,0,0,6,392,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
259,60,1,0,11,0,0,8,15,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
260,27,3,0,39,0,0,5,379,1,258,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
261,39,2,0,694,1,0,7,413,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
262,32,2,0,21,0,0,6,144,15,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
263,27,3,0,390,0,0,10,190,1,82,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
264,47,2,0,1210,0,0,10,604,1,91,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
265,49,2,0,459,1,0,5,58,10,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
266,40,2,0,8536,1,1,5,487,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
267,24,2,0,9883,0,0,7,210,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
268,30,3,0,163,1,0,5,149,1,362,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
269,45,0,0,9051,1,0,5,124,63,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
270,62,2,0,2,0,0,11,322,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
271,31,2,0,1890,1,0,7,588,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
272,62,3,0,3685,0,0,2,181,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
273,34,3,0,436,0,0,8,312,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
274,45,3,0,655,0,0,6,693,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
275,31,2,0,1014,1,0,7,158,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
276,46,3,0,25,0,0,6,564,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
277,34,2,0,2076,1,0,4,257,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
278,50,2,0,887,0,0,6,287,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
279,74,2,0,4079,0,0,10,343,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
280,28,2,0,159,1,0,5,345,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
281,31,2,0,-170,1,1,4,252,1,326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
282,58,2,0,502,1,0,5,197,2,370,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
283,65,1,0,1840,0,0,9,191,2,92,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
284,30,1,0,413,1,0,5,148,1,345,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
285,43,2,0,7973,1,0,5,100,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
286,43,2,0,4945,1,0,9,219,3,185,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
287,54,1,0,-1818,1,0,7,271,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
288,49,3,0,2143,0,0,11,226,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
289,29,2,0,-114,1,0,5,132,2,359,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
290,56,3,0,830,1,1,5,1201,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
291,26,2,0,116,0,0,2,319,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
292,55,2,0,653,1,0,11,193,2,186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
293,34,2,0,165,0,0,5,99,1,370,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
294,65,0,0,820,0,0,7,432,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
295,39,2,0,36,0,0,8,70,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
296,46,2,0,1693,1,0,10,427,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
297,38,2,0,614,1,0,4,314,2,331,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
298,39,1,0,0,1,0,7,117,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
299,32,2,0,93,1,0,5,203,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
300,43,0,0,0,0,0,5,73,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
301,58,2,0,28318,1,0,5,168,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
302,50,2,0,389,1,0,5,110,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
303,47,1,0,20,0,1,7,564,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
304,35,3,0,231,0,0,8,130,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
305,46,2,0,3696,1,0,6,161,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
306,30,2,0,341,1,0,5,54,1,174,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
307,54,1,0,-239,1,0,5,29,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
308,36,3,0,682,1,0,6,13,10,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
309,39,2,0,1388,1,0,7,150,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
310,32,0,0,1879,0,0,5,115,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
311,46,2,0,6215,0,0,6,155,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
312,39,2,0,5562,0,0,11,149,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
313,56,3,0,856,1,1,2,70,4,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
314,51,2,0,107,0,0,6,593,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
315,55,2,0,956,1,1,2,116,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
316,37,2,0,672,1,0,5,129,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
317,28,3,0,203,0,1,1,188,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
318,51,3,0,119,0,0,6,112,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
319,34,2,0,151,1,0,5,590,1,370,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
320,38,3,0,1819,0,0,2,101,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
321,26,3,0,211,0,0,1,168,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
322,31,2,0,714,1,0,5,254,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
323,74,0,0,7819,0,0,8,165,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
324,34,2,0,-74,1,0,7,98,2,347,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
325,34,3,0,11126,0,0,8,140,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
326,51,2,0,0,0,1,7,68,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
327,52,2,0,291,0,0,5,143,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
328,39,3,0,3,1,0,5,1145,1,170,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
329,30,1,0,262,1,0,4,15,4,343,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
330,38,3,0,165,1,0,4,526,1,260,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
331,54,3,0,1331,0,0,8,240,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
332,30,3,0,3,1,0,5,174,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
333,58,3,0,-364,1,0,5,355,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
334,35,2,0,688,0,0,8,137,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
335,42,3,0,826,0,0,7,316,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
336,31,2,0,3052,1,1,11,115,2,177,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
337,37,1,0,3977,1,0,4,264,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
338,44,2,0,4842,0,0,7,322,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
339,34,0,0,975,1,0,1,263,2,191,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
340,34,3,0,2205,0,0,8,635,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
341,29,3,0,676,0,0,3,93,2,224,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
342,50,3,0,4278,0,0,11,53,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
343,56,1,0,5,1,1,5,407,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
344,32,1,0,5511,0,0,4,408,2,231,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
345,45,2,0,31,0,0,5,177,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
346,37,2,0,-332,1,0,5,284,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
347,27,2,0,116,1,0,2,138,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
348,41,1,0,39,1,0,11,549,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
349,31,2,0,-806,1,1,7,205,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
350,41,3,0,72,1,0,5,764,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
351,40,2,0,598,1,0,5,69,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
352,31,3,0,1570,1,0,9,213,4,184,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
353,55,0,0,276,1,0,5,35,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
354,56,1,0,558,0,0,6,119,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
355,55,3,0,540,0,0,11,124,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
356,29,2,0,473,1,1,5,180,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
357,35,2,0,-69,1,0,5,300,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
358,42,2,0,823,1,0,1,137,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
359,38,3,0,1308,1,0,2,626,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
360,46,1,0,248,0,1,8,196,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
361,31,2,1,68,1,0,5,169,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
362,37,1,0,67,0,0,7,138,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
363,37,3,0,547,1,1,5,143,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
364,45,2,0,0,0,0,8,215,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
365,26,2,0,141,1,0,5,19,4,349,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
366,51,2,0,-437,0,1,7,130,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
367,38,1,0,3289,0,0,6,553,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
368,40,3,0,693,0,0,1,427,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
369,38,2,0,1,0,0,5,76,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
370,51,1,0,1193,1,0,7,85,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
371,26,2,0,354,1,0,5,282,5,347,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
372,27,2,0,1,1,0,5,86,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
373,33,2,0,7,1,1,5,55,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
374,57,2,0,192,0,0,2,119,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
375,38,2,0,2849,1,0,5,166,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
376,30,3,0,999,0,0,5,157,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
377,34,2,0,3723,1,0,5,47,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
378,29,3,0,5698,0,0,7,198,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
379,48,2,0,0,1,1,5,964,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
380,36,3,0,317,0,0,6,348,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
381,51,2,0,7928,1,0,11,124,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
382,52,2,0,264,0,0,8,68,8,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
383,37,2,0,2032,1,0,5,158,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
384,44,2,0,1340,1,0,5,244,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
385,30,2,0,7,0,0,8,75,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
386,30,3,0,2592,0,0,11,50,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
387,80,1,0,2954,0,0,9,144,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
388,38,2,0,1063,1,0,11,51,5,113,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
389,51,2,0,500,1,0,11,26,6,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
390,46,3,0,194,0,0,1,97,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
391,39,3,0,28433,0,0,8,247,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
392,33,3,0,85,1,0,7,702,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
393,61,3,0,746,0,0,8,108,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
394,36,2,0,-308,1,0,7,279,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
395,29,3,0,-346,0,0,1,290,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
396,60,1,0,14,1,1,5,781,4,178,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
397,23,2,0,4084,1,0,6,118,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
398,31,2,0,4040,1,0,6,213,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
399,39,2,0,854,1,1,5,181,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
400,37,3,0,88,0,0,5,195,1,90,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
401,49,2,0,10350,0,1,7,346,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
402,37,3,0,8066,0,0,8,57,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
403,30,2,0,1681,0,0,12,329,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
404,40,2,0,2574,1,0,11,517,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
405,36,2,0,75,1,0,5,485,2,342,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
406,43,1,0,4844,1,0,11,434,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
407,45,2,0,0,1,0,5,165,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
408,57,1,0,47,0,1,7,326,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
409,34,3,0,1295,1,0,2,246,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
410,35,2,0,547,1,0,2,527,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
411,50,1,0,34,1,0,7,160,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
412,35,3,0,0,1,0,4,563,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
413,28,3,0,3,0,0,11,135,2,148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
414,47,3,0,551,0,0,10,124,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
415,36,3,0,1355,1,0,6,256,8,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
416,44,2,0,492,1,0,5,56,1,361,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
417,43,2,0,0,0,0,7,122,12,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
418,50,2,0,235,0,0,8,71,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
419,37,3,0,6101,0,0,5,60,5,87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
420,59,1,0,5521,1,1,5,94,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
421,34,3,0,99,0,1,2,264,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
422,30,2,0,10,1,0,7,658,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
423,38,2,0,748,1,0,8,98,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
424,35,2,0,0,0,0,5,162,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
425,38,1,0,-363,0,0,6,340,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
426,42,1,0,1673,1,0,4,636,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
427,46,2,0,148,1,0,5,85,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
428,53,3,0,118,0,0,7,431,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
429,36,1,0,1580,1,0,7,615,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
430,36,3,0,332,1,0,5,566,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
431,48,2,0,0,1,0,5,236,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
432,38,3,0,3452,0,0,8,132,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
433,46,3,0,1038,1,1,5,200,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
